
16476, [23.75087489 23.63972913 23.55903532 23.26192813 23.09862089 22.90093247
 22.86744936 22.71815905 22.69335861 22.59512789],0.09823071878174972,[14.48180786  7.5447853   7.52150295  7.50041373  7.49747245  7.49462096
  7.50002773  7.50611066  7.52199759  7.52699758],-0.0049999903254152045
16278, [23.35083533 22.74374757 22.67787755 22.64009629 22.37756084 22.23416186
 22.15620322 22.08723945 21.92241119 21.85521297],0.0671982180659505,[14.22318277  7.41661646  7.39345702  7.38881225  7.37797946  7.37159127
  7.37947315  7.39343802  7.4016808   7.40602588],-0.004345080958044534
16370, [23.74305466 23.30204709 23.04168993 23.03514851 22.81862666 22.7176098
 22.64774477 22.62460128 22.38137242 22.1795164 ],0.2018560230698263,[14.12562847  7.33062494  7.30702347  7.29987749  7.2936883   7.28951256
  7.30702398  7.31169427  7.31998231  7.3422856 ],-0.022303291052578444
16649, [24.40302511 24.01320498 23.21046391 23.14926778 22.95907509 22.92811759
 22.81102513 22.66125063 22.52961812 22.50575075],0.02386736856247751,[14.57616387  7.56951209  7.5565532   7.55142778  7.5397922   7.5358927
  7.53812779  7.54186133  7.54814938  7.56859845],-0.020449069605112946
16311, [24.48195668 22.79443993 22.69115448 22.36422038 22.34697151 22.27369689
 22.19296578 22.18153831 22.12893369 22.02759078],0.1013429122210745,[14.20173083  7.36879589  7.35412483  7.34103292  7.33558317  7.33460337
  7.33851551  7.34779551  7.3537634   7.3601555 ],-0.006392091151647961
16603, [24.04230748 23.70643886 23.52895717 23.43198392 22.75107587 22.7164761
 22.65803077 22.5974005  22.52971328 22.4785184 ],0.051194880200970516,[14.51539957  7.53461439  7.53148778  7.51806915  7.51030277  7.51507965
  7.52497954  7.53402822  7.54703882  7.56770951],-0.020670683462749473
16448, [24.07712904 23.72356494 23.22969666 23.1086571  23.04960374 22.86551156
 22.83748397 22.8307833  22.76778884 22.67410961],0.09367923853194071,[14.40725425  7.5102751   7.49216784  7.46763987  7.46190644  7.45854204
  7.46802235  7.47625753  7.48825919  7.49686526],-0.008606066539107893
16377, [24.86945394 23.82595659 23.58992244 23.01008484 22.48583477 22.45082671
 22.44002053 22.37849489 22.27002896 22.21400343],0.05602552978422182,[14.38086645  7.45242267  7.43719439  7.43255773  7.43103472  7.43177121
  7.43523232  7.44555195  7.4532958   7.46444168],-0.011145880317412704
16585, [22.98251076 22.92042794 22.55512491 22.39855204 22.26840924 22.16612104
 22.14611532 22.06190554 22.03495053 21.97134967],0.06360085922222325,[14.38138601  7.47494315  7.45412525  7.44099499  7.43387219  7.4286129
  7.43386078  7.43748949  7.44967126  7.46279126],-0.01312000287925219
16433, [23.65608896 23.48983879 22.83967656 22.63461499 22.51379385 22.47177877
 22.44951358 22.42733238 22.42575965 22.08818161],0.33757804058913976,[14.51170011  7.56116034  7.54520726  7.53488917  7.53009471  7.52016738
  7.51563905  7.52604201  7.54307638  7.55035214],-0.007275761117961466
16620, [23.89702684 23.1162435  22.83336398 22.60854373 22.50382706 22.49160738
 22.24897117 22.23532999 22.12164735 22.10501514],0.016632205031626768,[14.68610204  7.6174277   7.60346998  7.5914011   7.586764    7.590724
  7.59634405  7.59939181  7.62588739  7.63377466],-0.007887271042712918
16649, [24.13707042 23.63762212 23.52159047 23.35124115 23.26874161 22.99955005
 22.9069333  22.66169907 22.65015034 22.54679735],0.10335298416699246,[14.58789959  7.58332296  7.57312203  7.56214427  7.55085481  7.54317753
  7.54049658  7.56098682  7.56321568  7.57052693],-0.007311257772957269
16397, [23.72719932 23.36297302 23.05772315 23.02773395 22.91946677 22.58930368
 22.36953218 22.366459   22.24264608 22.20526718],0.03737889729339372,[14.38037216  7.51872085  7.51360055  7.50349622  7.49684943  7.48098092
  7.48004786  7.48033903  7.49549547  7.50950483],-0.014009356967140008
16519, [24.48454394 24.0499555  22.94857119 22.93536814 22.81194741 22.76394408
 22.57686119 22.40479297 22.37718729 22.28665168],0.09053561239867847,[14.44180736  7.50737571  7.50485964  7.48793638  7.48387766  7.47056169
  7.48065008  7.49384048  7.49699948  7.52215491],-0.025155425218695626
16481, [24.68494105 24.36256482 24.29795252 23.77130697 23.53363713 23.50687772
 23.04009589 22.95108795 22.74898709 22.59657054],0.15241655801030518,[14.30491943  7.40673269  7.39254136  7.37578999  7.37099827  7.36788982
  7.37390349  7.37920774  7.3941947   7.41319403],-0.018999328786125425
16405, [24.07914325 24.05772673 23.99521019 23.7151092  23.01577064 22.76309055
 22.52003288 22.47650186 22.40178012 22.26302764],0.13875248583795496,[14.42256029  7.50524982  7.49754584  7.49364212  7.4786248   7.48793707
  7.49482858  7.50582677  7.50962443  7.5297071 ],-0.020082668409777682
16421, [23.98596619 23.94985031 23.48642467 23.17197779 23.1549468  23.09665547
 22.93954592 22.88873955 22.6641769  22.58133288],0.0828440134280477,[14.40903991  7.48191376  7.46181459  7.4551913   7.4478217   7.44513125
  7.45223364  7.46530748  7.47332487  7.48432457],-0.010999698995061813
16456, [23.96622888 23.64725973 23.39866508 23.19637797 22.95166124 22.55199766
 22.53082478 22.42632166 22.34645421 22.28098235],0.06547185892450003,[14.38807946  7.4671695   7.45658862  7.44539195  7.43525772  7.43371665
  7.44218123  7.44443194  7.46164669  7.49346578],-0.031819080588216586
16652, [23.95315432 23.60363796 23.34851795 23.2223626  23.0595414  23.03326073
 22.76171774 22.75037751 22.7409178  22.70045672],0.04046107303306101,[14.72975128  7.63849746  7.62882884  7.61628483  7.61381295  7.61092206
  7.6168646   7.62304678  7.63615922  7.64666211],-0.01050288992459869
16451, [23.84365195 23.16379435 23.10955754 23.00013767 22.86008493 22.67876995
 22.63209178 22.57479413 22.44597383 22.40287667],0.04309715838504147,[14.38102746  7.47532691  7.45988211  7.45249269  7.44129321  7.45002292
  7.45232974  7.45751005  7.46035739  7.4805085 ],-0.020151110633920055
16616, [23.76196861 23.66547431 23.49837455 22.86052019 22.79048098 22.7561934
